0.802,6.10352E-05
0.804,-6.10352E-05
0.806,-0.0006958
0.808,0.000024414
0.81,-8.54492E-05
0.812,-0.000170898
0.814,-0.000341796
0.816,-0.000585938
0.818,-0.00078125
0.82,-0.000646972
0.822,-0.000646972
0.824,-0.001049804
0.826,-0.000817872
0.828,-0.000549316
0.83,-0.000305176
0.832,-0.00053711
0.834,-0.000109863
0.836,0.000256348
0.838,0.000219726
0.84,-0.000219726
0.842,-0.000183105
0.844,-0.000390624
0.846,-0.000256348
0.848,0.000012207
0.85,-0.000598144
0.852,-0.0006958
0.854,-0.00020752
0.856,-0.001049804
0.858,-0.000610352
0.86,-9.76562E-05
0.862,-0.000317382
0.864,-0.000598144
0.866,-0.000109863
0.868,0.000390624
0.87,0.000439454
0.872,-0.0008667
0.874,-0.000268554
0.876,0.000756836
0.878,0.000317382
0.88,-0.001000976
0.882,-0.001000976
0.884,-0.000341796
0.886,0.000012207
0.888,-0.000793458
0.89,-0.001208496
0.892,-0.001281738
0.894,-0.000878906
0.896,-0.000378418
0.898,-0.00032959
0.9,-0.000512696
0.902,-0.000671386
0.904,-0.000378418
0.906,-8.54492E-05
0.908,-0.000109863
0.91,0.000500488
0.912,0.000170898
0.914,0.000439454
0.916,-0.000280762
0.918,-0.000793458
0.92,-0.000378418
0.922,-0.000134277
0.924,-0.000280762
0.926,-0.00078125
0.928,-0.001257324
0.93,-0.000964356
0.932,-0.00053711
0.934,-0.000341796
0.936,-8.54492E-05
0.938,0.000354004
0.94,0.000354004
0.942,-9.76562E-05
0.944,0.000439454
0.946,4.88282E-05
0.948,0.000219726
0.95,-0.000891114
0.952,-0.000805664
0.954,-0.000488282
0.956,-0.00102539
0.958,-0.00123291
0.96,-0.001013184
0.962,-0.000915528
0.964,-0.000744628
0.966,-0.000500488
0.968,-0.000390624
0.97,-0.000390624
0.972,-0.000268554
0.974,-0.00032959
0.976,-0.000463868
0.978,-0.000500488
0.98,-0.000769042
0.982,9.76562E-05
0.984,-0.000549316
0.986,-0.000585938
0.988,-0.000231934
0.99,-0.000610352
0.992,-0.000268554
0.994,0.000134277
0.996,-6.10352E-05
0.998,-0.000488282
1,-0.000305176
1.002,-0.00024414
1.004,-6.10352E-05
1.006,-0.00020752
1.008,-0.000268554
1.01,-0.00036621
1.012,-0.000646972
1.014,-0.000292968
1.016,-0.000195312
1.018,-0.000512696
1.02,-0.000598144
1.022,-0.000476074
1.024,-0.000183105
1.026,-0.000256348
1.028,-0.000292968
1.03,-0.00020752
1.032,-0.000158691
1.034,-0.00020752
1.036,-0.000317382
1.038,-0.000268554
1.04,-0.000012207
1.042,-6.10352E-05
1.044,-0.00024414
1.046,-0.000292968
1.048,-0.000195312
1.05,-0.000476074
1.052,-0.000488282
1.054,0
1.056,0
1.058,-0.000219726
1.06,-0.00045166
1.062,-0.000146484
1.064,-0.000195312
1.066,0.000231934
1.068,-0.00036621
1.07,-0.000158691
1.072,-0.00078125
1.074,-0.000610352
1.076,-0.00024414
1.078,0.000598144
1.08,0.000024414
1.082,-0.000292968
1.084,-0.001171876
1.086,-0.0006958
1.088,-0.000610352
1.09,-0.000476074
1.092,-0.000732422
1.094,-0.00053711
1.096,-0.000976562
1.098,-0.001159668
1.1,-0.000756836
1.102,-0.00024414
1.104,-0.000561524
1.106,0.000146484
1.108,-0.000170898
1.11,-0.000585938
1.112,-0.000524902
1.114,9.76562E-05
1.116,-0.000109863
1.118,-0.000622558
1.12,-0.00090332
1.122,-0.000952148
1.124,-0.000439454
1.126,-0.000598144
1.128,-0.0006958
1.13,-0.000830078
1.132,-0.00036621
1.134,-9.76562E-05
1.136,-0.00057373
1.138,-0.001013184
1.14,-0.000402832
1.142,-0.000317382
1.144,-0.00053711
1.146,-0.000549316
1.148,-0.00020752
1.15,-0.000134277
1.152,-0.000292968
1.154,7.32422E-05
1.156,0.000170898
1.158,0.000292968
1.16,-8.54492E-05
1.162,6.10352E-05
1.164,-0.000134277
1.166,0.000512696
1.168,-0.000183105
1.17,-0.000427246
1.172,-0.00041504
1.174,-0.000512696
1.176,-0.000402832
1.178,-0.000622558
1.18,-0.00053711
1.182,-0.000280762
1.184,-0.000439454
1.186,-0.000354004
1.188,-0.000012207
1.19,-0.000463868
1.192,0.000012207
1.194,0.000292968
1.196,0.000219726
1.198,-0.000488282
1.2,0.000317382
1.202,-0.000341796
1.204,-0.000476074
1.206,-0.000024414
1.208,0.000292968
1.21,-0.000231934
1.212,-0.001049804
1.214,-0.001245118
1.216,-0.000378418
1.218,-0.000280762
1.22,-0.000585938
1.222,-0.000646972
1.224,-0.000671386
1.226,-0.001074218
1.228,-0.000500488
1.23,-0.000280762
1.232,-0.000476074
1.234,-0.000769042
1.236,-0.000476074
1.238,8.54492E-05
1.24,-0.000610352
1.242,-0.000769042
1.244,-0.000744628
1.246,-0.000683594
1.248,-0.000195312
1.25,-0.000354004
1.252,-0.000646972
1.254,-0.00078125
1.256,-0.000830078
1.258,-0.00036621
1.26,-7.32422E-05
1.262,-0.000488282
1.264,-0.00045166
1.266,-0.000158691
1.268,-0.000158691
1.27,-0.00045166
1.272,-0.000671386
1.274,-0.00045166
1.276,-0.000146484
1.278,-0.000170898
1.28,-0.000109863
1.282,-0.000305176
1.284,-0.000219726
1.286,-0.000598144
1.288,-0.000317382
1.29,0.000024414
1.292,-0.00024414
1.294,-0.000427246
1.296,-0.000231934
1.298,-0.000305176
1.3,-0.000427246
1.302,-0.000732422
1.304,-6.10352E-05
1.306,-0.00041504
1.308,0.00020752
1.31,-0.000219726
1.312,-0.0008667
1.314,-0.000512696
1.316,-0.000524902
1.318,-0.000463868
1.32,-0.000390624
1.322,-0.000390624
1.324,-0.000646972
1.326,-0.000744628
1.328,-0.000549316
1.33,-0.000231934
1.332,0.000109863
1.334,-0.000268554
1.336,-0.00053711
1.338,-0.000476074
1.34,0.000268554
1.342,0.000012207
1.344,-0.00057373
1.346,-0.000830078
1.348,-0.000476074
1.35,-0.000256348
1.352,-0.000622558
1.354,-0.000524902
1.356,-0.000646972
1.358,-0.000891114
1.36,-0.000500488
1.362,0.000012207
1.364,0.000146484
1.366,-0.00036621
1.368,-0.000524902
1.37,-0.00036621
1.372,-9.76562E-05
1.374,-8.54492E-05
1.376,-0.000170898
1.378,-0.001000976
1.38,-0.000939942
1.382,-0.000842286
1.384,-0.00045166
1.386,-0.000512696
1.388,-0.000341796
1.39,-0.000891114
1.392,-0.000683594
1.394,7.32422E-05
1.396,0.00032959
1.398,0.00065918
1.4,8.54492E-05
1.402,-0.000744628
1.404,-0.000598144
1.406,0.000024414
1.408,0.000231934
1.41,-0.00024414
1.412,-0.000549316
1.414,-0.00057373
1.416,-0.000927734
1.418,-0.000769042
1.42,-0.000744628
1.422,-0.000256348
1.424,-0.000268554
1.426,-0.000024414
1.428,-0.000463868
1.43,-0.000964356
1.432,-0.000463868
1.434,-0.000158691
1.436,-0.000024414
1.438,-0.000891114
1.44,-0.000256348
1.442,-0.000439454
1.444,-0.000256348
1.446,-0.000622558
1.448,-0.000585938
1.45,-0.000500488
1.452,-0.00045166
1.454,-0.000585938
1.456,-0.000500488
1.458,-0.00032959
1.46,-0.000634766
1.462,-0.000476074
1.464,-0.00024414
1.466,-0.000341796
1.468,-0.000634766
1.47,-0.000305176
1.472,-0.000305176
1.474,-0.000280762
1.476,-0.00045166
1.478,-0.000854492
1.48,-0.00065918
1.482,-0.000158691
1.484,6.10352E-05
1.486,-0.000280762
1.488,-0.00065918
1.49,-0.000390624
1.492,-0.000280762
1.494,-0.000036621
1.496,0.000256348
1.498,-0.000390624
1.5,-0.00020752
1.502,0.000012207
1.504,-0.000268554
1.506,-9.76562E-05
1.508,7.32422E-05
1.51,-0.000854492
1.512,-0.000512696
1.514,-0.000512696
1.516,0.000036621
1.518,-0.00098877
1.52,-0.001123046
1.522,-0.000769042
1.524,-0.000842286
1.526,-0.000854492
1.528,-0.001037598
1.53,-0.000817872
1.532,-0.000402832
1.534,-0.000646972
1.536,-0.00057373
1.538,-0.000317382
1.54,-0.000158691
1.542,-0.00012207
1.544,-0.000134277
1.546,0.000732422
1.548,7.32422E-05
1.55,0.000024414
1.552,-0.000708008
1.554,-0.00020752
1.556,-0.000256348
1.558,-0.000231934
1.56,-0.00045166
1.562,-0.000976562
1.564,-0.000720214
1.566,-0.000878906
1.568,-0.000744628
1.57,-0.000854492
1.572,-0.00036621
1.574,-0.000317382
1.576,-0.00041504
1.578,-0.000378418
1.58,-0.00057373
1.582,-0.000561524
1.584,-0.000024414
1.586,0.000134277
1.588,-0.000134277
1.59,-0.000134277
1.592,-0.00032959
1.594,-0.00012207
1.596,-0.000756836
1.598,-0.000183105
1.6,-0.000183105
1.602,0.000036621
1.604,-0.000390624
1.606,-0.001293946
1.608,-0.000708008
1.61,-0.0008667
1.612,-0.000610352
1.614,-0.00065918
1.616,-0.00036621
1.618,-0.000976562
1.62,-0.001086426
1.622,-0.001049804
1.624,-0.000732422
1.626,-0.000500488
1.628,-0.000231934
1.63,-0.000280762
1.632,-0.000683594
1.634,7.32422E-05
1.636,7.32422E-05
1.638,-0.00012207
1.64,-0.000292968
1.642,-0.000524902
1.644,7.32422E-05
1.646,-0.000390624
1.648,-0.000378418
1.65,-0.000305176
1.652,-0.000024414
1.654,-0.00057373
1.656,-0.000500488
1.658,8.54492E-05
1.66,-0.000805664
1.662,-0.000744628
1.664,-0.00032959
1.666,-0.000500488
1.668,-0.000512696
1.67,-0.000646972
1.672,-0.00090332
1.674,-0.000915528
1.676,-0.0008667
1.678,-0.00098877
1.68,-0.000500488
1.682,-0.00045166
1.684,-0.000805664
1.686,-0.000683594
1.688,0.000305176
1.69,7.32422E-05
1.692,-0.000756836
1.694,-0.00057373
1.696,-0.000268554
1.698,-0.00012207
1.7,6.10352E-05
1.702,0.000183105
1.704,0.000280762
1.706,-0.000952148
1.708,-0.000817872
1.71,0.000524902
1.712,0.000549316
1.714,-0.000390624
1.716,-0.000610352
1.718,-0.000256348
1.72,-0.000305176
1.722,-0.000671386
1.724,-0.001184082
1.726,-0.000756836
1.728,-0.00098877
1.73,-0.000708008
1.732,-0.000292968
1.734,-0.000183105
1.736,-0.001062012
1.738,-0.001098632
1.74,-0.000854492
1.742,0.00020752
1.744,-0.000561524
1.746,-0.000769042
1.748,-0.001184082
1.75,-0.00065918
1.752,-0.000671386
1.754,-0.00078125
1.756,0.00012207
1.758,-0.000500488
1.76,-0.001428222
1.762,-0.000634766
1.764,-0.00032959
1.766,-0.000561524
1.768,-0.00057373
1.77,-0.00045166
1.772,-0.000646972
1.774,-0.000683594
1.776,0
1.778,-0.000183105
1.78,0.00057373
1.782,-0.000024414
1.784,-0.000671386
1.786,-0.00045166
1.788,0.000012207
1.79,-0.000024414
1.792,-0.000671386
1.794,-0.000720214
1.796,-0.00041504
1.798,-0.000854492
1.8,-0.001220704
1.802,-0.000170898
1.804,-0.000354004
1.806,-0.000646972
1.808,-0.000354004
1.81,-0.000500488
1.812,-0.000793458
1.814,-0.000500488
1.816,-0.000268554
1.818,-0.000268554
1.82,0.00012207
1.822,0.00045166
1.824,-4.88282E-05
1.826,-0.00045166
1.828,-0.001000976
1.83,-0.00053711
1.832,0.000195312
1.834,0.000170898
1.836,-0.000183105
1.838,-0.0006958
1.84,-0.000622558
1.842,-0.00032959
1.844,-0.000134277
1.846,-0.000183105
1.848,-0.00119629
1.85,-0.0008667
1.852,-0.000549316
1.854,-0.00045166
1.856,-0.00020752
1.858,-0.001220704
1.86,-0.001586914
1.862,-7.32422E-05
1.864,-0.0008667
1.866,-0.000756836
1.868,-0.000476074
1.87,-0.000231934
1.872,-0.00045166
1.874,-0.00078125
1.876,-0.000439454
1.878,-0.000646972
1.88,-0.000463868
1.882,-0.000280762
1.884,-0.000280762
1.886,-0.001049804
1.888,-0.00024414
1.89,0.000305176
1.892,-0.000390624
1.894,-0.000732422
1.896,-0.000610352
1.898,0.000488282
1.9,0.000341796
1.902,0.000646972
1.904,0.00235596
1.906,0.002417
1.908,-0.00114746
1.91,-0.00123291
1.912,0.001000976
1.914,-0.000964356
1.916,-0.000012207
1.918,-0.001660156
1.92,-0.0026123
1.922,-0.00264892
1.924,-0.0026123
1.926,-0.0020752
1.928,-0.001464844
1.93,-0.001586914
1.932,-0.000854492
1.934,-0.00020752
1.936,0.000402832
1.938,0.000219726
1.94,0.000195312
1.942,-9.76562E-05
1.944,-0.00078125
1.946,0.00045166
1.948,-0.000341796
1.95,-0.00032959
1.952,-0.000585938
1.954,-0.000524902
1.956,-0.000195312
1.958,0.000390624
1.96,0.001000976
1.962,0.00135498
1.964,0.000500488
1.966,0.00373536
1.968,0.002417
1.97,0.00344238
1.972,0.00546876
1.974,0.0025879
1.976,-0.000671386
1.978,0.00223388
1.98,-0.0020996
1.982,-0.00301514
1.984,-0.00180664
1.986,-0.00332032
1.988,-0.00435792
1.99,-0.00386962
1.992,-0.00438232
1.994,-0.0050293
1.996,-0.00390624
1.998,-0.001049804
2,-0.001330566
2.002,-0.001452636
2.004,-0.000305176
2.006,-0.000634766
2.008,-0.00135498
2.01,-0.001599122
2.012,-0.000598144
2.014,-0.000402832
2.016,-0.001049804
2.018,-0.000891114
2.02,-0.000292968
2.022,-0.00020752
2.024,-0.00036621
2.026,-0.001171876
2.028,-0.0008667
2.03,0.00012207
2.032,-0.000195312
2.034,-0.000634766
2.036,-0.000256348
2.038,-0.000256348
2.04,9.76562E-05
2.042,-0.00032959
2.044,-0.000439454
2.046,0.000231934
2.048,0.000671386
2.05,0.001464844
2.052,0.000378418
2.054,-0.000146484
2.056,0.000842286
2.058,0.001721192
2.06,0.001513672
2.062,0.0022583
2.064,0.000939942
2.066,-0.000146484
2.068,0.000341796
2.07,0.001660156
2.072,0.001257324
2.074,0.000268554
2.076,-0.000756836
2.078,-7.32422E-05
2.08,0.001184082
2.082,0.00098877
2.084,0.00471192
2.086,0.00447998
2.088,-0.001489258
2.09,-0.00102539
2.092,-0.000793458
2.094,-0.0020752
2.096,-0.00305176
2.098,-0.00250244
2.1,-0.00588378
2.102,-0.00576172
2.104,-0.00596924
2.106,-0.00637208
2.108,-0.00507812
2.11,-0.00301514
2.112,-0.00180664
2.114,-0.000622558
2.116,-0.000292968
2.118,-0.000524902
2.12,-0.000671386
2.122,-0.000500488
2.124,-0.000109863
2.126,-6.10352E-05
2.128,-0.000292968
2.13,0.000012207
2.132,0.00045166
2.134,7.32422E-05
2.136,0.000183105
2.138,0.000036621
2.14,0.000280762
2.142,-0.00020752
2.144,0.00065918
2.146,-0.000915528
2.148,-0.000549316
2.15,-0.000463868
2.152,-0.000732422
2.154,-0.000134277
2.156,8.54492E-05
2.158,-0.0008667
2.16,0.000317382
2.162,-0.000170898
2.164,-0.000671386
2.166,-0.000732422
2.168,0.000183105
2.17,0.00041504
2.172,0.001574708
2.174,0.0022461
2.176,0.00407714
2.178,0.00349122
2.18,0.00498046
2.182,0.001208496
2.184,-0.00439454
2.186,-0.000793458
2.188,0.001660156
2.19,-0.000769042
2.192,-0.0036499
2.194,-0.00529786
2.196,-0.00579834
2.198,-0.00598144
2.2,-0.00305176
2.202,-0.000939942
2.204,0.001379394
2.206,0.00374756
2.208,0.00341796
2.21,0.000830078
2.212,-0.001489258
2.214,-0.001184082
2.216,0.001074218
2.218,0.000830078
2.22,-0.00135498
2.222,-0.00307618
2.224,-0.00361328
2.226,-0.00334472
2.228,-0.00290528
2.23,-0.00234376
2.232,-0.001123046
2.234,-0.000158691
2.236,-0.000439454
2.238,0.000036621
2.24,0.00032959
2.242,0.000769042
2.244,0.00041504
2.246,0.000805664
2.248,0.000134277
2.25,0.001135254
2.252,-0.000146484
2.254,-0.000439454
2.256,-0.001367188
2.258,-0.000646972
2.26,0.000952148
2.262,0.000305176
2.264,0.000305176
2.266,0.001293946
2.268,0.001525878
2.27,0.00239258
2.272,-0.000024414
2.274,8.54492E-05
2.276,-0.00189209
2.278,-0.000146484
2.28,0.001086426
2.282,0.000769042
2.284,-0.000183105
2.286,-0.00476074
2.288,-0.0036377
2.29,-0.00252686
2.292,0.00036621
2.294,0.00213624
2.296,0.000598144
2.298,-0.000109863
2.3,-0.00206298
2.302,-0.00378418
2.304,-0.00220948
2.306,-0.000036621
2.308,-0.000561524
2.31,-0.00135498
2.312,-0.001159668
2.314,-0.00234376
2.316,-0.00272216
2.318,-0.00135498
2.32,-0.000549316
2.322,0.000769042
2.324,0.001049804
2.326,-0.000488282
2.328,-0.000952148
2.33,-6.10352E-05
2.332,0.00041504
2.334,0.000769042
2.336,-0.000195312
2.338,-0.000854492
2.34,-0.000305176
2.342,8.54492E-05
2.344,-0.000024414
2.346,0.00057373
2.348,-0.00114746
2.35,-0.000769042
2.352,-0.000195312
2.354,0.000878906
2.356,0.0015625
2.358,-0.000256348
2.36,0.001525878
2.362,-0.00045166
2.364,0.001000976
2.366,-0.00024414
2.368,-0.001757812
2.37,-0.001123046
2.372,-0.000280762
2.374,-0.000512696
2.376,-0.00164795
2.378,-0.00351562
2.38,-0.00272216
2.382,-0.001000976
2.384,0.000634766
2.386,0.00045166
2.388,-0.001257324
2.39,0.000976562
2.392,0.00135498
2.394,0.000231934
2.396,0.000964356
2.398,-0.001013184
2.4,-0.0036377
2.402,-0.00197754
2.404,8.54492E-05
2.406,-0.00285644
2.408,-0.00217286
2.41,-0.00305176
2.412,-0.0043335
2.414,-0.001916504
2.416,4.88282E-05
2.418,0.001257324
2.42,0.00233154
2.422,0.00180664
2.424,-0.001574708
2.426,0.00032959
2.428,0.000720214
2.43,0.000524902
2.432,-0.0008667
2.434,-0.00078125
2.436,-0.000561524
2.438,-0.0020752
2.44,-0.0026001
2.442,-0.001245118
2.444,0.000793458
2.446,0.00288086
2.448,0.00343018
2.45,0.00229492
2.452,0.00314942
2.454,0.00360108
2.456,0.000158691
2.458,0.00036621
2.46,-0.000476074
2.462,-0.00078125
2.464,-0.001867676
2.466,-0.0027832
2.468,-0.005542
2.47,-0.00476074
2.472,-0.0034668
2.474,-0.001330566
2.476,-0.000134277
2.478,-0.000817872
2.48,-0.000622558
2.482,0.000939942
2.484,0.000268554
2.486,-0.000817872
2.488,0.000280762
2.49,-0.000549316
2.492,-0.00213624
2.494,-0.000830078
2.496,-0.001330566
2.498,-0.001989746
2.5,-0.00229492
2.502,-0.00234376
2.504,-0.000427246
2.506,-6.10352E-05
2.508,0.001049804
2.51,0.001000976
2.512,-0.000610352
2.514,-0.00333252
2.516,0.000134277
2.518,0.001367188
2.52,0.000732422
2.522,-0.00111084
2.524,-0.00135498
2.526,0.000012207
2.528,-0.000524902
2.53,0.000439454
2.532,-0.000683594
2.534,0.000012207
2.536,0.001123046
2.538,0.00389404
2.54,0.00527344
2.542,0.000146484
2.544,-0.000939942
2.546,-0.000195312
2.548,0.00020752
2.55,-7.32422E-05
2.552,-0.001953124
2.554,-0.00249024
2.556,-0.00324708
2.558,-0.00325928
2.56,-0.00361328
2.562,-0.00340576
2.564,-0.00090332
2.566,0.000585938
2.568,0.000024414
